direction,prize_paper_field,citation_paper_field,prize_paper_subfield,citation_paper_subfield,prize_paper_domain,citation_paper_domain,count,sample_prize_paper_id,sample_prize_paper_title,sample_citation_paper_id,sample_citation_paper_title
citation_paper_cites_prize_paper,"Biochemistry, Genetics and Molecular Biology",Medicine,Aging,Immunology and Allergy,Life Sciences,Health Sciences,11,W2032579724,Green Fluorescent Protein as a Marker for Gene Expression,W1894633050,"Characterization of a focal adhesion protein, Hic-5, that shares extensive homology with paxillin"
citation_paper_cites_prize_paper,"Biochemistry, Genetics and Molecular Biology",Medicine,Aging,Infectious Diseases,Life Sciences,Health Sciences,49,W2032579724,Green Fluorescent Protein as a Marker for Gene Expression,W2080374377,A system for functional analysis of Ebola virus glycoprotein
citation_paper_cites_prize_paper,"Biochemistry, Genetics and Molecular Biology",Decision Sciences,Aging,Information Systems and Management,Life Sciences,Social Sciences,1,W2032579724,Green Fluorescent Protein as a Marker for Gene Expression,W4296800936,How many authors does it take to publish a high profile or classic paper?
citation_paper_cites_prize_paper,"Biochemistry, Genetics and Molecular Biology",Chemistry,Aging,Inorganic Chemistry,Life Sciences,Physical Sciences,2,W2032579724,Green Fluorescent Protein as a Marker for Gene Expression,W2893016251,"Photoluminescent, upconversion luminescent and nonlinear optical metal-organic frameworks: From fundamental photophysics to potential applications"
citation_paper_cites_prize_paper,"Biochemistry, Genetics and Molecular Biology",Agricultural and Biological Sciences,Aging,Insect Science,Life Sciences,Life Sciences,37,W2032579724,Green Fluorescent Protein as a Marker for Gene Expression,W194689617,Genetic Improvement of Entomopathogenic Nematodes for Insect Biocontrol
citation_paper_cites_prize_paper,"Biochemistry, Genetics and Molecular Biology",Materials Science,Aging,Materials Chemistry,Life Sciences,Physical Sciences,95,W1986006829,"Post-embryonic cell lineages of the nematode, Caenorhabditis elegans",W4323021214,"Al Doping Influence on Structural, Morphological and Optical Properties of CuO Films"
citation_paper_cites_prize_paper,"Biochemistry, Genetics and Molecular Biology",Engineering,Aging,Mechanical Engineering,Life Sciences,Physical Sciences,2,W1986006829,"Post-embryonic cell lineages of the nematode, Caenorhabditis elegans",W4402156145,Design Ideation for Autonomous Reproductive Worm Robot: Inheritance from Biological Worm C.elegans
citation_paper_cites_prize_paper,"Biochemistry, Genetics and Molecular Biology",Engineering,Aging,Mechanics of Materials,Life Sciences,Physical Sciences,1,W2032579724,Green Fluorescent Protein as a Marker for Gene Expression,W4243154448,"Proceedings of SCANNING 2000 May 9–12, 2000 San Antonio, Texas, USA"
citation_paper_cites_prize_paper,"Biochemistry, Genetics and Molecular Biology",Engineering,Aging,Media Technology,Life Sciences,Physical Sciences,2,W1986006829,"Post-embryonic cell lineages of the nematode, Caenorhabditis elegans",W2134481449,Automation of Challenging Spatial-Temporal Biomedical Observations With the Adaptive Scanning Optical Microscope (ASOM)
citation_paper_cites_prize_paper,"Biochemistry, Genetics and Molecular Biology",Immunology and Microbiology,Aging,Microbiology,Life Sciences,Life Sciences,13,W2032579724,Green Fluorescent Protein as a Marker for Gene Expression,W2036381227,Use of green fluorescent protein in visualisation of pneumococcal invasion of broncho-epithelial cells in vivo
citation_paper_cites_prize_paper,"Biochemistry, Genetics and Molecular Biology","Biochemistry, Genetics and Molecular Biology",Aging,Molecular Biology,Life Sciences,Life Sciences,3041,W2032579724,Green Fluorescent Protein as a Marker for Gene Expression,W2085222365,<i>gfp</i> -Based <i>N</i> -Acyl Homoserine-Lactone Sensor Systems for Detection of Bacterial Communication
citation_paper_cites_prize_paper,"Biochemistry, Genetics and Molecular Biology","Biochemistry, Genetics and Molecular Biology",Aging,Molecular Medicine,Life Sciences,Life Sciences,4,W1969331809,Genetic control of programmed cell death in the nematode C. elegans,W2136762684,Induction of apoptosis by furanodiene in HL60 leukemia cells through activation of TNFR1 signaling pathway
citation_paper_cites_prize_paper,"Biochemistry, Genetics and Molecular Biology",Medicine,Aging,Nephrology,Life Sciences,Health Sciences,2,W1969331809,Genetic control of programmed cell death in the nematode C. elegans,W2072415188,The cell cycle and acute kidney injury
citation_paper_cites_prize_paper,"Biochemistry, Genetics and Molecular Biology",Medicine,Aging,Neurology,Life Sciences,Health Sciences,22,W1969331809,Genetic control of programmed cell death in the nematode C. elegans,W2028796446,Molecular mechanisms of traumatic brain injury: the missing link in management
citation_paper_cites_prize_paper,"Biochemistry, Genetics and Molecular Biology",Neuroscience,Aging,Neurology,Life Sciences,Life Sciences,22,W2032579724,Green Fluorescent Protein as a Marker for Gene Expression,W2085763546,Differential neurite growth on astrocyte substrates: interspecies facilitation in green fluorescent protein-transfected rat and human neurons
citation_paper_cites_prize_paper,"Biochemistry, Genetics and Molecular Biology",Nursing,Aging,Nutrition and Dietetics,Life Sciences,Health Sciences,33,W2032579724,Green Fluorescent Protein as a Marker for Gene Expression,W1612987016,Cloning and functional characterization of a mammalian zinc transporter that confers resistance to zinc.
citation_paper_cites_prize_paper,"Biochemistry, Genetics and Molecular Biology",Medicine,Aging,Obstetrics and Gynecology,Life Sciences,Health Sciences,1,W1969331809,Genetic control of programmed cell death in the nematode C. elegans,W2067742560,Expression of angiogenesis‐ and apoptosis‐related genes in chorionic villi derived from recurrent pregnancy loss patients
citation_paper_cites_prize_paper,"Biochemistry, Genetics and Molecular Biology",Engineering,Aging,Ocean Engineering,Life Sciences,Physical Sciences,6,W2032579724,Green Fluorescent Protein as a Marker for Gene Expression,W3041658574,"Embryo, larval, and juvenile staging of <scp> <i>Lytechinus pictus</i> </scp> from fertilization through sexual maturation"
citation_paper_cites_prize_paper,"Biochemistry, Genetics and Molecular Biology",Earth and Planetary Sciences,Aging,Oceanography,Life Sciences,Physical Sciences,4,W2032579724,Green Fluorescent Protein as a Marker for Gene Expression,W1973623752,Development of cyan fluorescent protein (CFP) reporter system in green alga Chlamydomonas reinhardtii and macroalgae Pyropia sp.
citation_paper_cites_prize_paper,"Biochemistry, Genetics and Molecular Biology",Medicine,Aging,Oncology,Life Sciences,Health Sciences,82,W2032579724,Green Fluorescent Protein as a Marker for Gene Expression,W2782483731,5-Bromo-oxoisoaporphine platinum(II) complexes exhibit tumor cell cytotoxcicity via inhibition of telomerase activity and disruption of c-myc G-quadruplex DNA and mitochondrial functions
citation_paper_cites_prize_paper,"Biochemistry, Genetics and Molecular Biology",Medicine,Aging,Ophthalmology,Life Sciences,Health Sciences,6,W1969331809,Genetic control of programmed cell death in the nematode C. elegans,W2281303179,Optic Neuropathy and Ganglion Cell Degeneration in Glaucoma
citation_paper_cites_prize_paper,"Biochemistry, Genetics and Molecular Biology",Chemistry,Aging,Organic Chemistry,Life Sciences,Physical Sciences,59,W2032579724,Green Fluorescent Protein as a Marker for Gene Expression,W2069182434,Genetically encoded norbornene directs site-specific cellular protein labelling via a rapid bioorthogonal reaction
citation_paper_cites_prize_paper,"Biochemistry, Genetics and Molecular Biology",Medicine,Aging,Orthopedics and Sports Medicine,Life Sciences,Health Sciences,1,W1969331809,Genetic control of programmed cell death in the nematode C. elegans,W4205971033,Efeito combinado da aplicação de células tronco e microcorrente na cicatrização do tendão calcanear de ratos após transecção parcial
citation_paper_cites_prize_paper,"Biochemistry, Genetics and Molecular Biology",Earth and Planetary Sciences,Aging,Paleontology,Life Sciences,Physical Sciences,10,W1969331809,Genetic control of programmed cell death in the nematode C. elegans,W2006332861,"Neuronal cell death during metamorphosis of Hydractina echinata (Cnidaria, Hydrozoa)"
citation_paper_cites_prize_paper,"Biochemistry, Genetics and Molecular Biology",Immunology and Microbiology,Aging,Parasitology,Life Sciences,Life Sciences,23,W1969331809,Genetic control of programmed cell death in the nematode C. elegans,W2018414616,Inhibition of Cathepsin B by E-64 Induces Oxidative Stress and Apoptosis in Filarial Parasite
citation_paper_cites_prize_paper,"Biochemistry, Genetics and Molecular Biology",Medicine,Aging,Pathology and Forensic Medicine,Life Sciences,Health Sciences,17,W2032579724,Green Fluorescent Protein as a Marker for Gene Expression,W1989688231,The sulphonylurea receptor SUR1 regulates ATP‐sensitive mouse Kir6.2 K<sup>+</sup> channels linked to the green fluorescent protein in human embryonic kidney cells (HEK 293)
citation_paper_cites_prize_paper,"Biochemistry, Genetics and Molecular Biology",Medicine,Aging,"Pediatrics, Perinatology and Child Health",Life Sciences,Health Sciences,8,W1986006829,"Post-embryonic cell lineages of the nematode, Caenorhabditis elegans",W4400193873,Detailed Role of Let-7e in human diseases
citation_paper_cites_prize_paper,"Biochemistry, Genetics and Molecular Biology",Dentistry,Aging,Periodontics,Life Sciences,Health Sciences,6,W2032579724,Green Fluorescent Protein as a Marker for Gene Expression,W2108093170,A Modified Shuttle Plasmid Facilitates Expression of a Flavin Mononucleotide-Based Fluorescent Protein in Treponema denticola ATCC 35405
citation_paper_cites_prize_paper,"Biochemistry, Genetics and Molecular Biology","Pharmacology, Toxicology and Pharmaceutics",Aging,Pharmaceutical Science,Life Sciences,Life Sciences,1,W2032579724,Green Fluorescent Protein as a Marker for Gene Expression,W2131505590,Fluorinated amino acids: compatibility with native protein structures and effects on protein–protein interactions
citation_paper_cites_prize_paper,"Biochemistry, Genetics and Molecular Biology","Pharmacology, Toxicology and Pharmaceutics",Aging,Pharmacology,Life Sciences,Life Sciences,7,W2032579724,Green Fluorescent Protein as a Marker for Gene Expression,W1983467279,A Systematic Gene Expression Screen of Caenorhabditis elegans Cytochrome P450 Genes Reveals CYP35 as Strongly Xenobiotic Inducible
citation_paper_cites_prize_paper,"Biochemistry, Genetics and Molecular Biology",Medicine,Aging,Pharmacology,Life Sciences,Health Sciences,22,W1986006829,"Post-embryonic cell lineages of the nematode, Caenorhabditis elegans",W2161975153,The role of morphogenetic cell death in the histogenesis of the mycelial cord of Agaricus bisporus and in the development of macrofungi
citation_paper_cites_prize_paper,"Biochemistry, Genetics and Molecular Biology",Chemistry,Aging,Physical and Theoretical Chemistry,Life Sciences,Physical Sciences,17,W2032579724,Green Fluorescent Protein as a Marker for Gene Expression,W2945101196,GFP fluorescence peak fraction analysis based nanothermometer for the assessment of exothermal mitochondria activity in live cells
citation_paper_cites_prize_paper,"Biochemistry, Genetics and Molecular Biology",Medicine,Aging,Physiology,Life Sciences,Health Sciences,70,W2032579724,Green Fluorescent Protein as a Marker for Gene Expression,W3188734243,"Non-Rodent Genetic Animal Models for Studying Tauopathy: Review of Drosophila, Zebrafish, and C. elegans Models"
citation_paper_cites_prize_paper,"Biochemistry, Genetics and Molecular Biology","Biochemistry, Genetics and Molecular Biology",Aging,Physiology,Life Sciences,Life Sciences,13,W2032579724,Green Fluorescent Protein as a Marker for Gene Expression,W2116585530,"Functional redundancy of two nucleoside transporters of the ENT family (CeENT1, CeENT2) required for development of<i>Caenorhabditis elegans</i>"
citation_paper_cites_prize_paper,"Biochemistry, Genetics and Molecular Biology",Agricultural and Biological Sciences,Aging,Plant Science,Life Sciences,Life Sciences,359,W2032579724,Green Fluorescent Protein as a Marker for Gene Expression,W2152717631,PCR-based Synthesis of Codon Optimized cry2Aa Gene for Production of Shoot and Fruit Borer (Leucinodes orbonalis) Resistant Eggplant (Solanum melongena L.) Cultivars
citation_paper_cites_prize_paper,"Biochemistry, Genetics and Molecular Biology",Environmental Science,Aging,Pollution,Life Sciences,Physical Sciences,25,W2032579724,Green Fluorescent Protein as a Marker for Gene Expression,W203140473,4-chlorophenol biodegradation by Arthrobacter chlorophenolicus A6
citation_paper_cites_prize_paper,"Biochemistry, Genetics and Molecular Biology",Materials Science,Aging,Polymers and Plastics,Life Sciences,Physical Sciences,5,W2032579724,Green Fluorescent Protein as a Marker for Gene Expression,W2107811741,Synthesis and photoluminescence characterization of dendrimer-encapsulated CdS quantum dots
